,ID,BRAND,recency,frequency,tenure
57020,702JCHW343,DesignLab,12,1,107
57021,702JFDQ288,RetroReel,91,1,91
57022,702JIBA395,CineQuest,7,1,7
57023,702JIBA395,RetroReel,55,1,172
57024,702JKOC340,Pulse,20,1,105
57025,702JTOE636,SilverScreen Classics,10,1,87
57026,702JVWC894,DarkMatter,25,1,25
57027,702KZDU296,ChillStream,25,1,151
57028,702LCVS304,SilverScreen Classics,17,1,17
57029,702LEJP759,RetroReel,92,0,92
57030,702LEJP759,SilverScreen Classics,66,2,129
57031,702LEJP759,TimeCapsule TV,42,1,177
57032,702LVTU460,RetroReel,17,1,101
57033,702LZXN506,DarkMatter,47,0,47
57034,702MBLM384,DarkMatter,35,1,59
57035,702MFUN329,PopCulture Now,25,1,160
57036,702MPWG578,RetroReel,7,1,7
57037,702NXSY919,RetroReel,15,2,148
57038,702OABH577,LimeLight,100,1,145
57039,702OABH577,TasteMakers,161,0,161
57040,702PHIU703,CineQuest,46,2,95
57041,702PHIU703,RetroReel,71,1,71
57042,702POJG549,Pulse,52,2,170
57043,702QQJA855,RetroReel,54,1,54
57044,702QVNL050,Adrenaline,173,0,173
57045,702QVNL050,DarkMatter,109,0,109
57046,702RECT815,CineQuest,9,1,43
57047,702RGNQ110,RetroReel,119,0,119
57048,702RLQR468,SilverScreen Classics,62,0,62
57049,702RWHY649,CineQuest,64,1,89
57050,702RWHY649,LimeLight,9,1,59
57051,702RXJB617,CineQuest,24,2,87
57052,702SHCT270,Adrenaline,170,0,170
57053,702SHCT270,DarkMatter,29,0,29
57054,702TBUS606,Pulse,126,0,126
57055,702TCQH652,LimeLight,46,1,139
57056,702TCWU526,Adrenaline,49,0,49
57057,702TIFR803,DarkMatter,164,1,164
57058,702TRON290,DarkMatter,60,1,60
57059,702UDCM059,DesignLab,3,1,3
57060,702UHBV308,CineQuest,179,1,179
57061,702VDJZ346,ChillStream,97,1,97
57062,702WEPQ512,LimeLight,177,1,177
57063,702WEPQ512,Pulse,40,0,40
57064,702WNTH165,RetroReel,71,1,71
57065,702WOTC495,LimeLight,87,0,87
57066,702XHLH530,RetroReel,66,2,134
57067,702YCCO185,LimeLight,175,0,175
57068,702YCCO185,Pulse,27,1,27
57069,702YCCO185,RetroReel,84,3,146
57070,702YHAN577,Adrenaline,29,1,29
57071,702YHAN577,Pulse,98,0,98
57072,702YLFI126,TasteMakers,58,0,58
57073,702YLSB147,LimeLight,154,1,154
57074,702YMOS695,Pulse,130,1,130
57075,702YOIQ080,CineQuest,87,1,101
57076,702YTJL892,ChillStream,4,1,60
57077,702YTJL892,DesignLab,86,1,86
57078,702YTJL892,LimeLight,148,1,148
57079,702YYOL229,DesignLab,4,1,4
57080,702YYOL229,LimeLight,38,1,38
57081,702YYOL229,TasteMakers,1,1,1
57082,702ZCZG539,PopCulture Now,26,1,26
57083,702ZKQD410,CineQuest,24,1,93
57084,702ZPTA472,Pulse,0,1,170
57085,702ZTRM690,LimeLight,136,2,167
57086,702ZXNN830,Adrenaline,159,1,159
57087,702ZXNN830,DarkMatter,136,0,136
57088,702ZZQY018,LimeLight,99,0,99
57089,703AAOO194,TimeCapsule TV,151,1,151
57090,703AFTJ394,RetroReel,43,1,43
57091,703AOVM093,RetroReel,171,1,171
57092,703AOVM093,TimeCapsule TV,134,1,134
57093,703AUDI841,CineQuest,18,1,18
57094,703BEIG082,SilverScreen Classics,14,1,88
57095,703BOLB322,RetroReel,36,1,36
57096,703BOLB322,SilverScreen Classics,44,0,44
57097,703BXHQ239,CineQuest,23,2,110
57098,703CMIK215,DarkMatter,158,1,158
57099,703DEIG287,DesignLab,52,1,52
57100,703DOYX809,TasteMakers,92,1,92
57101,703EVVK929,ChillStream,152,0,152
57102,703FHQK050,LimeLight,54,0,54
57103,703FHQK050,Pulse,45,1,59
57104,703FPLV349,CineQuest,151,0,151
57105,703FXFI186,CineQuest,85,1,106
57106,703GIDR584,Adrenaline,61,0,61
57107,703GNEN770,Adrenaline,70,2,109
57108,703IBAF567,DarkMatter,50,1,50
57109,703IJIA137,DesignLab,148,0,148
57110,703IUAX697,CineQuest,12,1,12
57111,703KROQ903,RetroReel,152,1,152
57112,703LEVR178,SilverScreen Classics,105,0,105
57113,703LEXG452,RetroReel,107,0,107
57114,703LNCE165,ChillStream,26,2,162
57115,703LPUA217,TasteMakers,90,0,90
57116,703LXLX115,Adrenaline,33,1,33
57117,703MDPY220,TimeCapsule TV,22,0,22
57118,703MHKU775,Pulse,8,2,97
57119,703MMJH216,DarkMatter,44,1,44
57120,703MNPF925,DarkMatter,49,0,49
57121,703MPWF792,CineQuest,39,1,39
57122,703MRLE397,CineQuest,73,3,180
57123,703NDMC489,Adrenaline,168,1,168
57124,703NDMC489,ChillStream,178,0,178
57125,703NDMC489,DarkMatter,100,1,100
57126,703NDMC489,RetroReel,68,1,119
57127,703NPZX673,SilverScreen Classics,117,1,145
57128,703OLAK643,ChillStream,140,0,140
57129,703PIFC168,TimeCapsule TV,60,1,158
57130,703PKNO122,Adrenaline,9,0,9
57131,703PKNO122,Pulse,37,0,37
57132,703QUXX628,ChillStream,96,1,123
57133,703RXMZ854,SilverScreen Classics,131,1,131
57134,703SBIX543,LimeLight,139,1,139
57135,703SBIX543,RetroReel,45,1,45
57136,703SUAB251,Adrenaline,4,0,4
57137,703SVRK303,LimeLight,2,1,2
57138,703TDSK906,DesignLab,95,0,95
57139,703TGXF848,PopCulture Now,26,2,114
57140,703TGXF848,TasteMakers,175,0,175
57141,703UVAS029,CineQuest,61,0,61
57142,703VGFK235,TimeCapsule TV,110,0,110
57143,703VVKQ297,DesignLab,9,1,66
57144,703VVKQ297,TasteMakers,141,0,141
57145,703VXQD041,SilverScreen Classics,127,1,127
57146,703WLPR542,SilverScreen Classics,156,1,156
57147,703WLPR542,TimeCapsule TV,94,1,94
57148,703XPDU663,SilverScreen Classics,112,1,112
57149,703XPDU663,TimeCapsule TV,141,1,141
57150,703XVVM485,ChillStream,127,2,142
57151,703XVVM485,LimeLight,171,0,171
57152,703XZCU937,DarkMatter,136,1,136
57153,703YANE107,LimeLight,179,1,179
57154,703YMDG047,CineQuest,175,1,175
57155,703YZBL998,DesignLab,99,1,126
57156,703YZBL998,LimeLight,35,0,35
57157,703ZKPX533,ChillStream,60,1,112
57158,703ZQDU024,CineQuest,27,1,27
57159,703ZSFJ142,RetroReel,128,1,169
57160,703ZSFJ142,SilverScreen Classics,66,0,66
57161,704BCUF446,Adrenaline,80,1,80
57162,704BCUF446,DarkMatter,5,1,151
57163,704BMQS374,CineQuest,75,1,147
57164,704BPFU311,LimeLight,27,1,27
57165,704BPFU311,TasteMakers,104,1,104
57166,704DNPN678,LimeLight,51,2,157
57167,704DNPN678,PopCulture Now,44,1,44
57168,704EPQY204,DarkMatter,21,1,21
57169,704FIUW592,DesignLab,0,1,0
57170,704HLND949,SilverScreen Classics,74,0,74
57171,704HLND949,TimeCapsule TV,161,0,161
57172,704IBCM091,ChillStream,76,1,113
57173,704ICAU758,ChillStream,57,1,57
57174,704IHXT302,SilverScreen Classics,22,1,97
57175,704IHXT302,TimeCapsule TV,12,1,12
57176,704JLIT523,LimeLight,53,1,53
57177,704KHJA947,TimeCapsule TV,25,0,25
57178,704KPKR795,Adrenaline,177,1,177
57179,704KQNV664,TasteMakers,16,2,153
57180,704MSXB638,DarkMatter,32,1,32
57181,704MVGY262,TimeCapsule TV,30,1,30
57182,704MXLJ675,LimeLight,29,1,152
57183,704NCKT516,ChillStream,54,3,80
57184,704NCKT516,Pulse,34,1,34
57185,704NDUU569,SilverScreen Classics,5,1,127
57186,704NGYI900,PopCulture Now,88,0,88
57187,704NMRC298,RetroReel,10,1,10
57188,704NMRC298,SilverScreen Classics,124,0,124
57189,704NMRC298,TimeCapsule TV,4,1,23
57190,704OELB600,DarkMatter,131,1,178
57191,704OKSP179,RetroReel,68,2,120
57192,704PBZD848,RetroReel,180,1,180
57193,704PFON538,CineQuest,151,1,155
57194,704PGVN395,DesignLab,118,0,118
57195,704PGVN395,LimeLight,37,1,53
57196,704PGVN395,PopCulture Now,17,1,17
57197,704PGVN395,TasteMakers,24,1,24
57198,704PQFJ294,LimeLight,54,1,126
57199,704ROWS625,CineQuest,100,1,159
57200,704RQAQ720,Adrenaline,43,1,43
57201,704RQAQ720,DarkMatter,171,1,171
57202,704TPIC971,TimeCapsule TV,36,1,114
57203,704TTYX476,Pulse,142,1,170
57204,704TUQN712,CineQuest,133,1,133
57205,704TUQN712,LimeLight,110,0,110
57206,704UKIL143,Pulse,68,0,68
57207,704UVVD393,SilverScreen Classics,66,1,66
57208,704UVVD393,TimeCapsule TV,74,1,74
57209,704VJQH101,ChillStream,26,1,26
57210,704VKFP741,Adrenaline,110,1,110
57211,704VLCE364,PopCulture Now,102,1,102
57212,704WFNS402,Pulse,124,1,124
57213,704XCGP986,CineQuest,64,1,64
57214,704XCGP986,RetroReel,109,0,109
57215,704XTEY724,DesignLab,17,2,40
57216,704XXJD145,LimeLight,32,1,32
57217,704XXJD145,TasteMakers,164,0,164
57218,704XYIA929,TimeCapsule TV,141,1,141
57219,704YLDP358,LimeLight,46,1,46
57220,704YLDP358,RetroReel,80,1,80
57221,704YLDP358,SilverScreen Classics,70,0,70
57222,704YNHB559,ChillStream,56,3,139
57223,704YORR792,PopCulture Now,80,1,135
57224,704YORR792,TasteMakers,110,0,110
57225,704YQZV273,CineQuest,23,1,98
57226,704ZKFR233,ChillStream,45,0,45
57227,704ZMIV743,RetroReel,75,1,75
57228,705AOVA232,RetroReel,114,0,114
57229,705BGVJ486,ChillStream,137,1,137
57230,705BGVJ486,RetroReel,177,0,177
57231,705BGVJ486,SilverScreen Classics,176,0,176
57232,705BGVJ486,TimeCapsule TV,155,0,155
57233,705CBJJ399,LimeLight,119,0,119
57234,705CGUX130,Pulse,140,0,140
57235,705CMYD798,PopCulture Now,89,1,89
57236,705CTIO200,SilverScreen Classics,19,0,19
57237,705DTHW824,RetroReel,24,2,172
57238,705DTHW824,SilverScreen Classics,174,1,174
57239,705DXNJ609,LimeLight,38,1,96
57240,705EXDR826,RetroReel,13,3,109
57241,705FRMR109,DesignLab,148,0,148
57242,705FRMR109,TasteMakers,20,1,20
57243,705FVHT485,Adrenaline,28,1,28
57244,705FVHT485,DarkMatter,151,1,151
57245,705HNTT481,DesignLab,126,1,126
57246,705HTLH409,Pulse,4,1,132
57247,705ICXU373,CineQuest,126,1,126
57248,705IKNV429,RetroReel,120,0,120
57249,705IXZI590,RetroReel,9,1,9
57250,705JHQI594,SilverScreen Classics,174,0,174
57251,705JHQI594,TimeCapsule TV,88,1,162
57252,705JJUP682,DarkMatter,120,0,120
57253,705JQVJ207,LimeLight,141,1,141
57254,705JTJN191,TasteMakers,40,1,40
57255,705JYIE043,ChillStream,58,0,58
57256,705KDTI598,CineQuest,64,1,167
57257,705KRRD199,TimeCapsule TV,124,0,124
57258,705LBZZ759,Adrenaline,63,1,63
57259,705LLVY905,Pulse,139,1,163
57260,705MJSF062,RetroReel,164,2,175
57261,705MJSF062,SilverScreen Classics,125,1,125
57262,705MPTG336,Adrenaline,171,0,171
57263,705MPTG336,Pulse,149,1,149
57264,705MUQA742,RetroReel,140,1,177
57265,705MUQA742,SilverScreen Classics,22,0,22
57266,705MUQA742,TimeCapsule TV,81,1,81
57267,705NGKJ071,CineQuest,33,1,81
57268,705NJUM618,CineQuest,146,1,146
57269,705NJUM618,LimeLight,61,2,172
57270,705NMPU717,DesignLab,90,2,145
57271,705NMPU717,PopCulture Now,91,1,91
57272,705NMPU717,TasteMakers,123,0,123
57273,705OJUV893,CineQuest,8,1,8
57274,705OUSV476,Pulse,24,1,24
57275,705PANE923,RetroReel,100,1,111
57276,705QTYU608,RetroReel,135,0,135
57277,705QYBO646,DesignLab,152,0,152
57278,705QYBO646,PopCulture Now,78,1,78
57279,705RMPJ953,TimeCapsule TV,124,1,124
57280,705SQJM685,ChillStream,35,1,35
57281,705SQJM685,LimeLight,172,1,172
57282,705SWDQ117,PopCulture Now,141,1,141
57283,705TAWP042,RetroReel,125,2,130
57284,705TKLU568,PopCulture Now,171,0,171
57285,705TKLU568,TasteMakers,12,0,12
57286,705UPYJ049,CineQuest,13,1,13
57287,705UQNG994,ChillStream,120,1,120
57288,705UUTY336,LimeLight,179,0,179
57289,705UUTY336,RetroReel,37,1,129
57290,705VHQU412,CineQuest,28,1,28
57291,705VOQE918,DesignLab,65,1,65
57292,705VOQE918,LimeLight,124,1,124
57293,705VOQE918,PopCulture Now,69,1,69
57294,705WKRD569,DesignLab,154,1,154
57295,705WKRD569,LimeLight,7,1,7
57296,705WKRD569,TasteMakers,28,0,28
57297,705XIYU832,Adrenaline,112,0,112
57298,705XIYU832,DarkMatter,104,0,104
57299,705YMNA002,TimeCapsule TV,84,1,160
57300,705YPOK201,Adrenaline,14,2,55
57301,705YUXX344,CineQuest,69,1,69
57302,705YVQG220,TasteMakers,89,0,89
57303,705YYXY672,CineQuest,85,1,85
57304,705YZED233,CineQuest,150,1,150
57305,705YZED233,LimeLight,6,1,6
57306,705ZHCC595,Pulse,105,1,173
57307,705ZNIG167,Adrenaline,50,0,50
57308,705ZNIG167,DarkMatter,148,1,148
57309,706AFMC471,Adrenaline,104,1,104
57310,706AFMC471,DarkMatter,155,0,155
57311,706AFXQ505,TasteMakers,38,0,38
57312,706ARTX783,Adrenaline,66,1,66
57313,706BAZZ397,RetroReel,28,1,76
57314,706BCSM493,RetroReel,31,1,31
57315,706BPEK093,SilverScreen Classics,164,0,164
57316,706BPEK093,TimeCapsule TV,18,1,63
57317,706CHAT999,TasteMakers,130,1,131
57318,706CIYY517,PopCulture Now,77,1,77
57319,706CJQK060,ChillStream,58,0,58
57320,706CQOP854,Pulse,31,1,31
57321,706DNVZ828,LimeLight,56,1,173
57322,706DPTY756,LimeLight,1,1,1
57323,706DVRL399,Pulse,35,1,145
57324,706DWIC884,Pulse,33,2,102
57325,706FZJB341,TimeCapsule TV,33,1,33
57326,706GZDB718,TimeCapsule TV,2,1,156
57327,706IXBN507,DesignLab,105,1,179
57328,706JWNG947,DesignLab,104,0,104
57329,706JWNG947,PopCulture Now,13,1,13
57330,706JWNG947,TasteMakers,79,1,79
57331,706KCYO837,TimeCapsule TV,86,1,86
57332,706KIAA191,CineQuest,88,0,88
57333,706KIAA191,LimeLight,27,1,27
57334,706KMTI179,DesignLab,89,0,89
57335,706KMZL100,LimeLight,83,1,83
57336,706KZBY815,CineQuest,130,1,130
57337,706MUOC791,CineQuest,22,2,147
57338,706NKAK217,ChillStream,19,1,89
57339,706OCLD380,TimeCapsule TV,24,1,86
57340,706OTBY201,SilverScreen Classics,89,0,89
57341,706QNUJ744,ChillStream,18,1,18
57342,706QQJS514,TasteMakers,175,0,175
57343,706RJHV834,TimeCapsule TV,62,1,62
57344,706RKNL674,LimeLight,5,1,5
57345,706RKNL674,PopCulture Now,169,1,169
57346,706RLHD860,CineQuest,47,1,47
57347,706RNBA149,RetroReel,2,0,2
57348,706RRCD074,DesignLab,51,1,51
57349,706RUOX093,Adrenaline,75,0,75
57350,706SKPR813,Adrenaline,5,1,5
57351,706SKPR813,DarkMatter,4,0,4
57352,706SQBV044,DarkMatter,48,1,48
57353,706SQHJ676,RetroReel,13,2,38
57354,706SQHJ676,SilverScreen Classics,76,1,76
57355,706SQHJ676,TimeCapsule TV,116,0,116
57356,706TRDY404,Adrenaline,30,0,30
57357,706TTOF216,ChillStream,43,2,162
57358,706TTOF216,LimeLight,61,1,61
57359,706TXUY525,DarkMatter,105,1,159
57360,706UTTJ945,Adrenaline,61,1,78
57361,706UWEI971,RetroReel,178,1,178
57362,706VRLB834,LimeLight,12,1,12
57363,706VRLB834,PopCulture Now,102,0,102
57364,706VRLB834,TasteMakers,129,1,129
57365,706VWEX624,Pulse,30,1,82
57366,706WECL973,TimeCapsule TV,35,1,35
57367,706WENK999,CineQuest,7,1,179
57368,706WJMR301,LimeLight,20,0,20
57369,706WXHA238,DarkMatter,117,1,117
57370,706XFZQ830,TimeCapsule TV,27,1,27
57371,706XGQG712,PopCulture Now,78,1,78
57372,706XMBC973,LimeLight,4,0,4
57373,706XOGO502,Pulse,124,0,124
57374,706YACF190,Adrenaline,152,0,152
57375,706YACF190,DarkMatter,133,0,133
57376,706YXBO605,LimeLight,110,1,110
57377,707ADSL814,Pulse,143,1,155
57378,707AEMY979,RetroReel,58,0,58
57379,707AQUH964,LimeLight,21,0,21
57380,707BLJU977,TasteMakers,45,0,45
57381,707BVWG191,Adrenaline,138,2,151
57382,707BVWG191,DarkMatter,141,0,141
57383,707BVXA853,LimeLight,0,1,0
57384,707CGPU195,LimeLight,44,1,44
57385,707CNDW559,DarkMatter,65,0,65
57386,707DBTJ315,CineQuest,0,1,13
57387,707DPHE573,CineQuest,139,0,139
57388,707DTUH337,Pulse,71,1,96
57389,707DXCW290,RetroReel,14,1,70
57390,707DXCW290,SilverScreen Classics,119,1,119
57391,707EMGF017,DesignLab,40,1,40
57392,707EMGF017,PopCulture Now,162,1,162
57393,707EMGF017,TasteMakers,166,0,166
57394,707FHVU043,LimeLight,155,1,155
57395,707FLJE506,CineQuest,43,2,52
57396,707FSTT203,ChillStream,71,0,71
57397,707GDUY524,LimeLight,74,1,74
57398,707HRPR138,TimeCapsule TV,78,0,78
57399,707HRUE036,DesignLab,61,0,61
57400,707HRUE036,PopCulture Now,96,0,96
57401,707KOGM201,Pulse,178,1,178
57402,707LJTX712,CineQuest,99,1,132
57403,707MTJE673,CineQuest,126,1,126
57404,707MTJE673,LimeLight,133,0,133
57405,707NDLT352,Adrenaline,77,1,132
57406,707OYGI512,LimeLight,50,2,177
57407,707OYGI512,PopCulture Now,78,1,78
57408,707OYGI512,TasteMakers,180,1,180
57409,707QEZK563,RetroReel,146,1,146
57410,707QEZK563,SilverScreen Classics,32,0,32
57411,707QUKJ802,SilverScreen Classics,166,1,166
57412,707RBAL374,DesignLab,55,2,132
57413,707RFAX697,RetroReel,54,1,54
57414,707SHTT237,SilverScreen Classics,77,0,77
57415,707TCCM610,LimeLight,5,1,16
57416,707TDQL507,RetroReel,140,1,147
57417,707THIH125,PopCulture Now,131,0,131
57418,707TJGS622,CineQuest,51,1,54
57419,707TJGS622,LimeLight,159,0,159
57420,707WMXN956,LimeLight,14,2,93
57421,707WMXN956,RetroReel,52,2,158
57422,707WNHV754,TimeCapsule TV,177,0,177
57423,707ZKHO058,TasteMakers,45,1,56
57424,707ZOZD325,TasteMakers,3,1,52
57425,707ZUEZ459,ChillStream,60,3,174
57426,708ATYT420,PopCulture Now,180,1,180
57427,708AXKV066,RetroReel,34,1,110
57428,708BELY597,PopCulture Now,165,0,165
57429,708CHIC215,Pulse,12,0,12
57430,708CMPN139,DesignLab,109,0,109
57431,708CZNF512,ChillStream,73,2,93
57432,708DRAX551,CineQuest,37,0,37
57433,708FNUM543,SilverScreen Classics,70,1,70
57434,708FNUM543,TimeCapsule TV,143,1,143
57435,708FPZQ473,DarkMatter,46,0,46
57436,708FQSU461,ChillStream,24,0,24
57437,708FSSA810,RetroReel,138,0,138
57438,708FXQV284,RetroReel,63,0,177
57439,708FXQV284,SilverScreen Classics,50,0,50
57440,708FZBA240,CineQuest,177,0,177
57441,708GJDH932,SilverScreen Classics,151,1,151
57442,708GQVF090,DesignLab,150,0,150
57443,708HKHN940,SilverScreen Classics,36,0,36
57444,708HMKX177,DarkMatter,177,1,177
57445,708HQXZ525,RetroReel,113,1,113
57446,708HYYN389,Pulse,5,2,122
57447,708IFQV351,LimeLight,12,2,130
57448,708IGIJ686,CineQuest,43,1,167
57449,708IZZK390,CineQuest,47,0,47
57450,708JTCR051,CineQuest,2,1,86
57451,708JZLI631,CineQuest,41,1,41
57452,708JZLI631,LimeLight,107,0,107
57453,708JZLI631,RetroReel,111,0,111
57454,708KZDZ890,SilverScreen Classics,144,1,144
57455,708LMPK207,Adrenaline,13,1,13
57456,708LMPK207,DarkMatter,84,1,84
57457,708LNKN978,Adrenaline,148,1,148
57458,708LNKN978,DarkMatter,165,1,165
57459,708MBMP438,LimeLight,73,1,115
57460,708MLYB137,PopCulture Now,12,1,176
57461,708MOVU934,SilverScreen Classics,67,1,67
57462,708MOVU934,TimeCapsule TV,43,1,160
57463,708NKEV669,Adrenaline,168,1,168
57464,708NMIY188,Pulse,180,1,180
57465,708OFUZ464,PopCulture Now,123,0,123
57466,708OYZV861,PopCulture Now,108,1,108
57467,708OYZV861,TasteMakers,170,1,170
57468,708OZKJ626,RetroReel,53,1,53
57469,708PPBL465,LimeLight,63,0,63
57470,708PVER528,TimeCapsule TV,30,1,112
57471,708QQCN599,ChillStream,58,2,126
57472,708RMYU121,PopCulture Now,156,1,156
57473,708RTVP385,DesignLab,12,1,43
57474,708RTVP385,TasteMakers,88,0,88
57475,708SUDP387,ChillStream,12,2,161
57476,708THCD652,Pulse,60,1,60
57477,708TKMZ900,ChillStream,40,1,120
57478,708UOJG638,PopCulture Now,55,1,110
57479,708UUBP076,Pulse,155,1,155
57480,708UWLL125,DarkMatter,44,1,170
57481,708WBIP004,TimeCapsule TV,22,1,89
57482,708WCFC764,TasteMakers,115,1,115
57483,708WCKM412,TasteMakers,88,1,88
57484,708WENV835,Pulse,46,1,92
57485,708WGUM008,PopCulture Now,49,2,136
57486,708WJRE356,CineQuest,89,1,89
57487,708XBJV253,CineQuest,112,0,112
57488,708XDGT456,SilverScreen Classics,13,0,13
57489,708XEDL107,RetroReel,8,1,87
57490,708YCTX652,PopCulture Now,31,0,31
57491,708YCTX652,TasteMakers,17,1,83
57492,708YHGQ444,Adrenaline,59,1,59
57493,708YHGQ444,DarkMatter,92,0,92
57494,708YHGQ444,LimeLight,92,1,92
57495,708YHSU134,LimeLight,76,1,76
57496,708YMOG241,TasteMakers,15,0,15
57497,708ZTAL720,CineQuest,0,1,161
57498,708ZXDQ089,ChillStream,39,2,74
57499,708ZXDQ089,RetroReel,57,2,164
57500,708ZXDQ089,SilverScreen Classics,79,1,79
57501,709AGDX855,DesignLab,102,1,102
57502,709AGDX855,PopCulture Now,168,1,168
57503,709AGDX855,TasteMakers,145,0,145
57504,709ANTF675,DesignLab,90,1,101
57505,709APUN972,Adrenaline,23,0,23
57506,709AZBM515,RetroReel,51,1,103
57507,709BAOD425,SilverScreen Classics,87,0,87
57508,709BZDD103,PopCulture Now,71,1,71
57509,709CSBR462,Pulse,107,2,173
57510,709CUXO280,ChillStream,88,1,118
57511,709DBXC868,LimeLight,24,1,48
57512,709DBXC868,RetroReel,82,0,82
57513,709DDUC323,CineQuest,164,1,164
57514,709DMLX921,CineQuest,54,1,55
57515,709DOFX558,RetroReel,130,1,131
57516,709DOGX215,SilverScreen Classics,127,2,137
57517,709DVZD802,LimeLight,131,1,131
57518,709DWLJ365,CineQuest,15,2,50
57519,709EHKG951,RetroReel,17,1,174
57520,709EHKG951,SilverScreen Classics,72,2,129
57521,709EQSC674,Adrenaline,26,1,26
57522,709EXCG627,PopCulture Now,97,1,97
57523,709FLLG410,Adrenaline,43,0,43
57524,709FPOB764,SilverScreen Classics,82,0,82
57525,709FYIJ237,TasteMakers,164,1,164
57526,709HFIH053,Pulse,102,1,102
57527,709HMZR196,CineQuest,46,1,169
57528,709HMZR196,LimeLight,63,1,63
57529,709HPFK598,TimeCapsule TV,92,1,92
57530,709HRLN200,CineQuest,64,2,131
57531,709IKVG735,DesignLab,116,1,116
57532,709INIY185,RetroReel,131,2,173
57533,709JIUU669,DesignLab,19,0,19
57534,709JKEF559,LimeLight,142,1,142
57535,709JPKT566,TasteMakers,40,1,40
57536,709KMAY793,ChillStream,139,1,139
57537,709KMAY793,LimeLight,168,0,168
57538,709KMAY793,Pulse,110,0,110
57539,709KQBA711,RetroReel,138,1,138
57540,709LEXB006,Adrenaline,132,1,132
57541,709LSYC904,SilverScreen Classics,179,0,179
57542,709LSYC904,TimeCapsule TV,110,1,130
57543,709LTRL219,DesignLab,9,1,9
57544,709LTRL219,LimeLight,124,0,124
57545,709LUVU596,PopCulture Now,26,2,107
57546,709MQHZ785,CineQuest,63,1,63
57547,709MYJW218,TimeCapsule TV,128,0,128
57548,709NHBH242,LimeLight,94,0,94
57549,709NHBH242,TasteMakers,118,1,118
57550,709OGFI909,RetroReel,5,1,171
57551,709OTSK224,SilverScreen Classics,53,1,53
57552,709OTWF205,ChillStream,8,1,162
57553,709OTWF205,LimeLight,70,2,169
57554,709RRCE825,Adrenaline,57,0,57
57555,709RWFL975,TimeCapsule TV,17,0,17
57556,709SECI624,LimeLight,175,1,175
57557,709SECI624,PopCulture Now,53,0,53
57558,709SFDS224,CineQuest,50,3,178
57559,709TANJ790,CineQuest,122,0,122
57560,709TDIY759,LimeLight,113,1,113
57561,709TDIY759,PopCulture Now,66,0,66
57562,709THMD236,LimeLight,98,1,116
57563,709TTNF981,SilverScreen Classics,98,1,141
57564,709TZSJ509,DarkMatter,50,1,101
57565,709UBLD531,DesignLab,54,2,87
57566,709UBLD531,PopCulture Now,154,0,154
57567,709UUNI804,SilverScreen Classics,20,1,20
57568,709UUNI804,TimeCapsule TV,8,1,8
57569,709VBDX200,RetroReel,89,1,89
57570,709VVOM066,TimeCapsule TV,94,1,94
57571,709WBZT093,TasteMakers,180,1,180
57572,709WDGW945,RetroReel,35,0,35
57573,709WHZB104,CineQuest,47,1,77
57574,709WWOT313,CineQuest,31,2,176
57575,709XAUJ446,CineQuest,84,0,84
57576,709XCHI461,PopCulture Now,132,0,132
57577,709XCHI461,TasteMakers,152,1,152
57578,709XJHE770,SilverScreen Classics,148,1,148
57579,709XJHE770,TimeCapsule TV,119,1,119
57580,709XMIW449,SilverScreen Classics,138,1,138
57581,709YJXX830,RetroReel,0,1,178
57582,709YQJF562,LimeLight,141,1,141
57583,709YYYX798,SilverScreen Classics,166,0,166
57584,710AEKY008,Pulse,82,0,82
57585,710AEXA821,TimeCapsule TV,117,1,117
57586,710AFJP274,CineQuest,90,0,90
57587,710APWY737,Pulse,170,0,170
57588,710BAGP103,DesignLab,116,1,116
57589,710BAGP103,LimeLight,152,0,152
57590,710CHKA944,ChillStream,11,1,54
57591,710CSZC643,SilverScreen Classics,140,1,140
57592,710DBSF203,Pulse,66,1,176
57593,710DVBL957,CineQuest,17,1,17
57594,710EBGZ165,LimeLight,28,1,91
57595,710EKME833,ChillStream,130,0,130
57596,710ENNQ892,SilverScreen Classics,102,0,102
57597,710ENNQ892,TimeCapsule TV,53,1,129
57598,710EVKM147,Pulse,141,1,141
57599,710EWRY604,TimeCapsule TV,164,0,164
57600,710EXTE370,LimeLight,131,0,131
57601,710FHTP678,TimeCapsule TV,151,1,151
57602,710FJTY598,CineQuest,56,1,112
57603,710FTAA940,ChillStream,131,1,131
57604,710FZID972,DesignLab,164,1,164
57605,710FZID972,TasteMakers,24,1,24
57606,710IBIC235,CineQuest,29,1,29
57607,710IEAP846,DarkMatter,153,1,153
57608,710IMDY648,Pulse,5,1,12
57609,710JPGU075,CineQuest,64,1,64
57610,710JPGU075,LimeLight,30,2,104
57611,710KLLF998,ChillStream,65,1,65
57612,710KPIS750,Adrenaline,56,1,90
57613,710KPIS750,DarkMatter,135,1,136
57614,710KYMC708,LimeLight,80,0,80
57615,710KYMC708,TasteMakers,60,1,154
57616,710LFPT583,Adrenaline,105,2,165
57617,710LRFR923,PopCulture Now,69,0,69
57618,710MHKO399,SilverScreen Classics,36,2,143
57619,710MHKO399,TimeCapsule TV,57,0,57
57620,710MIAG224,LimeLight,123,1,126
57621,710MSQN124,DesignLab,90,0,90
57622,710NEAV354,DesignLab,13,1,94
57623,710NINN745,ChillStream,64,1,154
57624,710NVPC753,LimeLight,104,0,104
57625,710ORIF701,RetroReel,86,1,151
57626,710OUON728,ChillStream,5,1,39
